CustomerID,TotalOrders,CustomerLifetimeValue,AvgBasketValue,TotalItemsPurchased,FirstPurchase,LastPurchase,CustomerTenure_Days,Recency_Days,IsRepeatCustomer,PurchaseFrequency,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
13433.0,4,658.32,27.430000000000003,190,2010-01-12 08:59:00,2010-07-26 16:55:00,195,136,1,0.6122448979591837,2,4,3,243,Potential Loyalists
13434.0,3,1132.6200000000001,45.30480000000001,564,2010-02-22 09:54:00,2010-11-19 15:09:00,270,20,1,0.33210332103321033,4,3,4,434,Loyal Customers
13435.0,2,637.44,13.280000000000001,625,2010-07-27 16:56:00,2010-11-28 13:51:00,123,11,1,0.48387096774193544,5,2,3,523,Loyal Customers
13438.0,1,46.5,46.5,10,2010-06-10 18:46:00,2010-06-10 18:46:00,0,182,0,30.0,1,1,1,111,Lost Customers
13439.0,2,702.9,6.220353982300884,710,2010-07-01 14:36:00,2010-11-16 15:24:00,138,23,1,0.4316546762589928,4,2,3,423,Potential Loyalists
13440.0,7,1295.25,21.953389830508474,573,2010-09-14 10:34:00,2010-10-12 13:11:00,28,58,1,7.241379310344827,3,5,4,354,Loyal Customers
13441.0,1,424.26,16.970399999999998,316,2010-10-04 10:38:00,2010-10-04 10:38:00,0,66,0,30.0,3,1,2,312,At Risk
13442.0,3,419.87,11.04921052631579,115,2009-12-01 14:59:00,2010-02-10 14:03:00,70,302,1,1.267605633802817,1,3,2,132,At Risk
13443.0,6,1273.16,6.3658,805,2010-01-31 13:30:00,2010-09-17 12:31:00,228,83,1,0.7860262008733624,2,4,4,244,Loyal Customers
13444.0,2,619.08,10.861052631578948,331,2010-07-21 14:34:00,2010-11-30 13:02:00,131,9,1,0.45454545454545453,5,2,3,523,Loyal Customers
13445.0,1,241.89999999999998,34.55714285714286,198,2010-03-23 15:34:00,2010-03-23 15:34:00,0,261,0,30.0,1,1,1,111,Lost Customers
13446.0,11,3881.89,20.218177083333334,2403,2010-02-14 11:52:00,2010-10-05 18:51:00,233,65,1,1.4102564102564104,3,5,5,355,Champions
13448.0,9,5655.2,15.840896358543416,2709,2009-12-06 12:14:00,2010-12-01 10:53:00,359,8,1,0.75,5,5,5,555,Champions
13450.0,7,2076.32,27.320000000000004,2336,2010-04-15 19:15:00,2010-11-30 13:20:00,228,9,1,0.9170305676855894,5,5,4,554,Champions
13451.0,6,4191.8,7.116808149405773,3101,2010-03-21 16:13:00,2010-11-23 14:50:00,246,16,1,0.7287449392712552,4,4,5,445,Champions
13452.0,1,139.8,139.8,4,2010-08-24 09:53:00,2010-08-24 09:53:00,0,107,0,30.0,2,1,1,211,Lost Customers
13453.0,1,424.71,18.465652173913043,207,2010-11-02 13:23:00,2010-11-02 13:23:00,0,37,0,30.0,3,1,2,312,At Risk
13454.0,1,219.87,9.559565217391304,198,2010-03-08 14:40:00,2010-03-08 14:40:00,0,276,0,30.0,1,1,1,111,Lost Customers
13455.0,5,1847.5900000000001,18.85295918367347,631,2009-12-09 08:58:00,2010-12-08 13:11:00,364,1,1,0.4109589041095891,5,4,4,544,Champions
13457.0,2,148.22,16.468888888888888,96,2009-12-02 12:46:00,2010-01-20 08:48:00,48,323,1,1.2244897959183674,1,2,1,121,Lost Customers
13458.0,2,2312.7000000000003,22.45339805825243,1252,2010-11-16 14:01:00,2010-11-25 15:02:00,9,14,1,6.0,5,2,5,525,Loyal Customers
13459.0,2,1160.41,15.896027397260275,986,2010-01-26 13:35:00,2010-03-25 10:24:00,57,259,1,1.0344827586206897,1,2,4,124,Potential Loyalists
13461.0,3,2715.0,77.57142857142857,1962,2010-04-21 16:01:00,2010-10-28 17:53:00,190,42,1,0.47120418848167545,3,3,5,335,Loyal Customers
13462.0,4,1002.35,16.16693548387097,635,2009-12-14 09:48:00,2010-10-25 10:00:00,315,45,1,0.379746835443038,3,4,4,344,Loyal Customers
13464.0,5,2422.96,22.02690909090909,1037,2010-03-31 15:22:00,2010-11-10 12:24:00,223,29,1,0.6696428571428571,4,4,5,445,Champions
13465.0,2,931.12,27.385882352941177,584,2010-05-02 15:30:00,2010-09-19 15:13:00,139,81,1,0.42857142857142855,2,2,3,223,Potential Loyalists
13466.0,4,705.45,18.564473684210526,401,2010-03-21 13:50:00,2010-10-27 12:50:00,219,43,1,0.5454545454545455,3,4,3,343,Loyal Customers
13468.0,38,7670.54,18.048329411764705,3223,2009-12-03 13:32:00,2010-12-06 13:34:00,368,3,1,3.089430894308943,5,5,5,555,Champions
13469.0,1,82.4,13.733333333333334,52,2010-02-24 15:03:00,2010-02-24 15:03:00,0,288,0,30.0,1,1,1,111,Lost Customers
13472.0,2,592.24,21.15142857142857,310,2010-06-02 09:48:00,2010-09-02 09:41:00,91,98,1,0.6521739130434783,2,2,3,223,Potential Loyalists
13473.0,6,2235.12,45.61469387755102,734,2009-12-15 19:02:00,2010-05-14 10:47:00,149,209,1,1.2,1,4,5,145,Loyal Customers
13474.0,2,419.75,6.55859375,189,2010-08-01 14:40:00,2010-09-22 09:21:00,51,78,1,1.1538461538461537,2,2,2,222,At Risk
13476.0,3,823.0,17.145833333333332,296,2010-03-05 09:39:00,2010-10-29 08:24:00,237,41,1,0.37815126050420167,3,3,3,333,Potential Loyalists
13477.0,5,1364.5900000000001,17.494743589743592,1070,2010-01-25 11:52:00,2010-09-10 09:08:00,227,90,1,0.6578947368421053,2,4,4,244,Loyal Customers
13478.0,5,2215.78,17.72624,1189,2010-01-31 15:51:00,2010-08-27 13:23:00,207,104,1,0.7211538461538461,2,4,5,245,Loyal Customers
13479.0,2,550.42,14.484736842105262,582,2010-08-19 16:18:00,2010-09-13 13:29:00,24,87,1,2.4,2,2,3,223,Potential Loyalists
13480.0,2,627.82,15.31268292682927,362,2010-01-29 12:35:00,2010-10-19 11:53:00,262,51,1,0.22813688212927755,3,2,3,323,Potential Loyalists
13481.0,6,2026.28,17.61982608695652,913,2009-12-04 12:37:00,2010-11-30 10:32:00,360,9,1,0.4986149584487535,5,4,4,544,Champions
13482.0,1,151.45,16.827777777777776,71,2010-03-22 10:31:00,2010-03-22 10:31:00,0,262,0,30.0,1,1,1,111,Lost Customers
13484.0,2,476.92,15.384516129032258,180,2010-03-10 11:46:00,2010-11-21 13:48:00,256,18,1,0.23346303501945526,4,2,2,422,Potential Loyalists
13485.0,10,2564.98,18.99985185185185,1521,2009-12-03 13:46:00,2010-11-28 11:04:00,359,11,1,0.8333333333333334,5,5,5,555,Champions
13487.0,2,271.47,18.098000000000003,97,2009-12-05 10:25:00,2010-07-22 10:41:00,229,140,1,0.2608695652173913,2,2,2,222,At Risk
13488.0,11,6619.57,21.9191059602649,3373,2010-01-25 10:13:00,2010-12-07 13:01:00,316,2,1,1.0410094637223974,5,5,5,555,Champions
13490.0,1,154.25,19.28125,25,2010-02-23 14:48:00,2010-02-23 14:48:00,0,289,0,30.0,1,1,1,111,Lost Customers
13491.0,18,3350.7400000000002,18.410659340659343,1482,2009-12-07 08:24:00,2010-12-02 14:30:00,360,7,1,1.4958448753462603,5,5,5,555,Champions
13495.0,6,3329.39,33.63020202020202,1845,2009-12-07 12:12:00,2010-12-06 15:14:00,364,3,1,0.4931506849315069,5,4,5,545,Champions
13497.0,5,972.2800000000001,20.255833333333335,416,2010-02-08 10:27:00,2010-12-06 11:37:00,301,3,1,0.49668874172185434,5,4,3,543,Loyal Customers
13498.0,1,327.38,19.25764705882353,362,2009-12-09 15:26:00,2009-12-09 15:26:00,0,365,0,30.0,1,1,2,112,Lost Customers
13500.0,1,299.53,14.976499999999998,229,2010-11-03 13:16:00,2010-11-03 13:16:00,0,36,0,30.0,3,1,2,312,At Risk
13501.0,2,1544.79,24.915967741935482,693,2010-05-18 13:24:00,2010-08-10 13:01:00,83,121,1,0.7142857142857143,2,2,4,224,Potential Loyalists
13502.0,2,488.5,32.56666666666667,226,2010-06-09 10:52:00,2010-10-20 10:15:00,132,50,1,0.45112781954887216,3,2,2,322,Potential Loyalists
13503.0,5,1642.39,9.548779069767443,857,2010-02-16 13:49:00,2010-08-17 13:17:00,181,114,1,0.8241758241758242,2,4,4,244,Loyal Customers
13506.0,4,1180.68,16.398333333333333,850,2010-09-05 12:33:00,2010-12-05 12:15:00,90,4,1,1.3186813186813187,5,4,4,544,Champions
13508.0,1,176.07999999999998,11.004999999999999,156,2010-03-07 11:58:00,2010-03-07 11:58:00,0,277,0,30.0,1,1,1,111,Lost Customers
13509.0,1,135.0,27.0,108,2010-07-20 12:10:00,2010-07-20 12:10:00,0,142,0,30.0,2,1,1,211,Lost Customers
13510.0,7,2766.73,15.900747126436782,1658,2009-12-21 11:53:00,2010-11-29 12:26:00,343,10,1,0.6104651162790697,5,5,5,555,Champions
13511.0,1,282.76,56.552,60,2010-02-01 12:10:00,2010-02-01 12:10:00,0,311,0,30.0,1,1,2,112,Lost Customers
13512.0,3,462.18,19.2575,276,2010-05-05 13:22:00,2010-11-17 14:55:00,196,22,1,0.4568527918781726,4,3,2,432,Potential Loyalists
13513.0,2,619.49,20.64966666666667,255,2010-02-22 16:36:00,2010-09-24 16:25:00,213,76,1,0.2803738317757009,2,2,3,223,Potential Loyalists
13514.0,3,663.7,39.04117647058824,248,2010-01-26 15:11:00,2010-10-07 12:10:00,253,63,1,0.3543307086614173,3,3,3,333,Potential Loyalists
13515.0,2,374.7,22.041176470588233,138,2010-03-05 11:58:00,2010-09-16 15:07:00,195,84,1,0.30612244897959184,2,2,2,222,At Risk
13516.0,1,295.85,17.40294117647059,129,2010-10-18 08:52:00,2010-10-18 08:52:00,0,52,0,30.0,3,1,2,312,At Risk
13519.0,1,220.46,20.041818181818183,110,2010-09-23 11:45:00,2010-09-23 11:45:00,0,77,0,30.0,2,1,1,211,Lost Customers
13520.0,6,3285.05,29.33080357142857,1640,2009-12-17 11:11:00,2010-12-03 10:36:00,350,6,1,0.5128205128205129,5,4,5,545,Champions
13523.0,2,1136.64,19.265084745762714,602,2010-11-02 14:55:00,2010-12-08 14:22:00,35,1,1,1.6666666666666667,5,2,4,524,Loyal Customers
13526.0,2,1182.0,26.863636363636363,1911,2009-12-01 12:56:00,2009-12-01 13:13:00,0,373,1,60.0,1,2,4,124,Potential Loyalists
13527.0,5,2298.93,10.172256637168141,1053,2010-01-21 12:37:00,2010-10-17 12:52:00,269,53,1,0.5555555555555556,3,4,5,345,Loyal Customers
13530.0,1,402.98,22.387777777777778,272,2010-03-15 14:10:00,2010-03-15 14:10:00,0,269,0,30.0,1,1,2,112,Lost Customers
13531.0,5,1254.72,18.451764705882354,426,2009-12-03 15:20:00,2010-12-08 15:03:00,369,1,1,0.4054054054054054,5,4,4,544,Champions
13534.0,10,1850.82,19.279374999999998,908,2010-07-07 15:00:00,2010-11-25 15:54:00,141,14,1,2.112676056338028,5,5,4,554,Champions
13535.0,1,89.5,89.5,10,2010-11-02 11:49:00,2010-11-02 11:49:00,0,37,0,30.0,3,1,1,311,At Risk
13537.0,2,717.85,17.09166666666667,337,2010-09-14 10:41:00,2010-10-10 12:45:00,26,60,1,2.2222222222222223,3,2,3,323,Potential Loyalists
13538.0,5,1822.28,15.575042735042734,784,2010-02-02 12:47:00,2010-11-08 14:19:00,279,31,1,0.5357142857142857,4,4,4,444,Loyal Customers
13539.0,4,938.02,19.143265306122448,390,2010-04-28 12:04:00,2010-10-15 09:15:00,169,55,1,0.7058823529411764,3,4,3,343,Loyal Customers
13540.0,3,632.39,19.7621875,189,2010-02-22 09:22:00,2010-08-29 14:20:00,188,102,1,0.4761904761904762,2,3,3,233,Potential Loyalists
13541.0,2,785.25,78.525,279,2010-05-18 16:15:00,2010-10-08 16:37:00,143,62,1,0.4166666666666667,3,2,3,323,Potential Loyalists
13542.0,17,3959.4900000000002,11.962205438066466,804,2009-12-10 19:53:00,2010-11-28 11:24:00,352,11,1,1.4447592067988668,5,5,5,555,Champions
13543.0,2,1439.61,30.63,329,2010-01-21 14:30:00,2010-03-15 13:34:00,52,269,1,1.1320754716981132,1,2,4,124,Potential Loyalists
13544.0,4,514.14,3.213375,219,2010-03-05 11:31:00,2010-10-24 11:25:00,232,46,1,0.5150214592274678,3,4,3,343,Loyal Customers
13545.0,2,364.93,6.757962962962963,252,2010-06-13 11:49:00,2010-11-14 11:27:00,153,25,1,0.3896103896103896,4,2,2,422,Potential Loyalists
13546.0,2,465.15,8.457272727272727,230,2010-10-11 17:23:00,2010-11-22 17:33:00,42,17,1,1.3953488372093024,4,2,2,422,Potential Loyalists
13547.0,1,167.08,3.7972727272727274,79,2010-10-27 14:14:00,2010-10-27 14:14:00,0,43,0,30.0,3,1,1,311,At Risk
13548.0,1,223.28,3.660327868852459,122,2010-08-25 13:44:00,2010-08-25 13:44:00,0,106,0,30.0,2,1,1,211,Lost Customers
13549.0,1,87.6,10.95,96,2010-11-17 12:17:00,2010-11-17 12:17:00,0,22,0,30.0,4,1,1,411,At Risk
13550.0,1,342.55,8.155952380952382,430,2010-11-21 15:24:00,2010-11-21 15:24:00,0,18,0,30.0,4,1,2,412,Potential Loyalists
13551.0,1,152.39999999999998,152.39999999999998,24,2010-02-11 15:01:00,2010-02-11 15:01:00,0,301,0,30.0,1,1,1,111,Lost Customers
13552.0,10,3208.85,32.743367346938776,1213,2010-02-19 13:28:00,2010-10-07 12:30:00,229,63,1,1.3043478260869565,3,5,5,355,Champions
13553.0,1,499.6,5.613483146067416,201,2010-02-03 12:21:00,2010-02-03 12:21:00,0,309,0,30.0,1,1,3,113,At Risk
13554.0,7,1629.35,8.313010204081632,578,2010-09-19 12:39:00,2010-11-24 15:05:00,66,15,1,3.134328358208955,4,5,4,454,Champions
13555.0,9,4792.96,18.293740458015268,2126,2010-01-19 13:20:00,2010-11-26 11:50:00,310,13,1,0.8681672025723473,5,5,5,555,Champions
13556.0,2,200.82,22.313333333333333,134,2010-09-30 09:01:00,2010-10-06 16:44:00,6,64,1,8.571428571428571,3,2,1,321,At Risk
13557.0,11,2448.2,16.76849315068493,1852,2009-12-08 17:41:00,2010-10-20 14:06:00,315,50,1,1.0443037974683544,3,5,5,355,Champions
13559.0,2,990.0,495.0,360,2010-06-14 11:52:00,2010-07-15 09:52:00,30,147,1,1.9354838709677418,2,2,4,224,Potential Loyalists
13561.0,10,1661.54,7.728093023255814,1042,2010-02-28 13:42:00,2010-11-07 14:28:00,252,32,1,1.1857707509881423,4,5,4,454,Champions
13562.0,5,3038.85,26.65657894736842,846,2010-01-14 16:33:00,2010-11-03 10:43:00,292,36,1,0.5119453924914675,3,4,5,345,Loyal Customers
13564.0,35,15310.35,13.209965487489216,8497,2009-12-02 11:55:00,2010-12-06 17:26:00,369,3,1,2.8378378378378377,5,5,5,555,Champions
13565.0,1,174.57999999999998,7.935454545454545,88,2010-10-24 15:51:00,2010-10-24 15:51:00,0,46,0,30.0,3,1,1,311,At Risk
13566.0,3,831.76,4.2221319796954315,690,2010-03-10 12:22:00,2010-10-01 12:27:00,205,69,1,0.4368932038834952,3,3,3,333,Potential Loyalists
13567.0,4,1079.29,5.369601990049751,643,2010-06-16 12:48:00,2010-10-07 12:51:00,113,63,1,1.0526315789473684,3,4,4,344,Loyal Customers
13569.0,3,497.74,4.046666666666667,232,2010-10-07 13:05:00,2010-12-07 12:29:00,60,2,1,1.4754098360655739,5,3,2,532,Loyal Customers
13571.0,14,2448.32,7.352312312312312,1434,2009-12-08 13:02:00,2010-11-22 13:09:00,349,17,1,1.2,4,5,5,455,Champions
13573.0,4,614.27,9.907580645161291,345,2010-03-12 16:06:00,2010-11-25 15:01:00,257,14,1,0.46511627906976744,5,4,3,543,Loyal Customers
13574.0,1,404.45,4.444505494505495,304,2010-10-24 13:28:00,2010-10-24 13:28:00,0,46,0,30.0,3,1,2,312,At Risk
13576.0,11,4834.4,31.59738562091503,1968,2009-12-08 15:12:00,2010-12-01 17:24:00,358,8,1,0.9192200557103064,5,5,5,555,Champions
13577.0,7,1801.68,21.19623529411765,870,2009-12-14 16:10:00,2010-11-22 08:11:00,342,17,1,0.6122448979591837,4,5,4,454,Champions
13578.0,1,147.66,16.406666666666666,127,2010-10-26 13:44:00,2010-10-26 13:44:00,0,44,0,30.0,3,1,1,311,At Risk
13579.0,4,1072.0,16.0,588,2010-02-18 13:53:00,2010-12-05 16:10:00,290,4,1,0.4123711340206186,5,4,4,544,Champions
13580.0,1,107.75,21.55,45,2010-10-29 15:01:00,2010-10-29 15:01:00,0,41,0,30.0,3,1,1,311,At Risk
13581.0,1,162.53,7.066521739130435,89,2010-10-21 16:30:00,2010-10-21 16:30:00,0,49,0,30.0,3,1,1,311,At Risk
13582.0,2,241.68,21.970909090909092,106,2010-04-01 11:38:00,2010-11-15 11:34:00,227,24,1,0.2631578947368421,4,2,1,421,Potential Loyalists
13583.0,1,664.001,15.441883720930232,372,2010-01-29 13:53:00,2010-01-29 13:53:00,0,314,0,30.0,1,1,3,113,At Risk
13584.0,2,243.3,4.3446428571428575,323,2010-02-02 08:40:00,2010-07-29 13:36:00,177,133,1,0.33707865168539325,2,2,1,221,At Risk
13585.0,3,684.54,17.552307692307693,1386,2009-12-01 14:56:00,2010-06-27 12:33:00,207,165,1,0.43269230769230765,2,3,3,233,Potential Loyalists
13586.0,1,127.28,6.364,38,2010-06-16 13:47:00,2010-06-16 13:47:00,0,176,0,30.0,1,1,1,111,Lost Customers
13587.0,3,961.1,43.68636363636364,484,2010-02-14 13:17:00,2010-09-16 13:52:00,214,84,1,0.41860465116279066,2,3,3,233,Potential Loyalists
13589.0,4,741.09,23.906129032258065,179,2009-12-06 10:26:00,2010-09-16 13:29:00,284,84,1,0.42105263157894735,2,4,3,243,Potential Loyalists
13590.0,12,4354.12,13.649278996865203,3423,2009-12-01 13:37:00,2010-11-29 11:40:00,362,10,1,0.9917355371900827,5,5,5,555,Champions
13591.0,4,976.81,22.716511627906975,365,2009-12-14 15:44:00,2010-09-30 08:59:00,289,70,1,0.4137931034482759,2,4,3,243,Potential Loyalists
13593.0,9,3481.4100000000003,12.389359430604983,1451,2010-03-02 16:36:00,2010-11-17 13:11:00,259,22,1,1.0384615384615385,4,5,5,455,Champions
13594.0,1,136.35000000000002,19.47857142857143,37,2010-08-11 10:23:00,2010-08-11 10:23:00,0,120,0,30.0,2,1,1,211,Lost Customers
13595.0,3,784.48,5.485874125874126,341,2010-03-03 14:42:00,2010-07-11 12:36:00,129,151,1,0.6923076923076924,2,3,3,233,Potential Loyalists
13597.0,2,396.71,23.335882352941177,231,2010-11-02 09:30:00,2010-11-04 14:54:00,2,35,1,20.0,4,2,2,422,Potential Loyalists
13598.0,4,601.92,10.559999999999999,341,2010-02-26 11:22:00,2010-08-01 13:21:00,156,130,1,0.7643312101910827,2,4,3,243,Potential Loyalists
13599.0,14,5013.96,30.760490797546012,3200,2009-12-01 12:30:00,2010-12-08 10:13:00,371,1,1,1.129032258064516,5,5,5,555,Champions
13600.0,1,298.9,13.586363636363636,275,2010-03-15 17:16:00,2010-03-15 17:16:00,0,269,0,30.0,1,1,2,112,Lost Customers
13601.0,2,466.67,5.426395348837209,409,2010-06-11 15:03:00,2010-11-12 15:20:00,154,27,1,0.3870967741935484,4,2,2,422,Potential Loyalists
13602.0,3,596.28,17.036571428571428,271,2010-05-28 11:49:00,2010-11-23 12:14:00,179,16,1,0.5,4,3,3,433,Loyal Customers
13604.0,1,717.62,34.172380952380955,242,2010-02-19 12:02:00,2010-02-19 12:02:00,0,293,0,30.0,1,1,3,113,At Risk
13605.0,2,522.67,9.861698113207547,425,2010-05-17 15:46:00,2010-11-17 17:16:00,184,22,1,0.3243243243243243,4,2,3,423,Potential Loyalists
13607.0,1,400.3,16.679166666666667,178,2010-11-02 11:48:00,2010-11-02 11:48:00,0,37,0,30.0,3,1,2,312,At Risk
13608.0,1,232.05,6.825,110,2010-06-17 12:28:00,2010-06-17 12:28:00,0,175,0,30.0,1,1,1,111,Lost Customers
13609.0,1,167.35,23.907142857142855,19,2010-04-25 13:26:00,2010-04-25 13:26:00,0,228,0,30.0,1,1,1,111,Lost Customers
13610.0,7,1021.38,5.550978260869565,381,2010-01-05 14:12:00,2010-11-17 15:31:00,316,22,1,0.6624605678233438,4,5,4,454,Champions
13611.0,7,2143.53,13.919025974025976,1234,2009-12-03 07:57:00,2010-11-30 16:26:00,362,9,1,0.578512396694215,5,5,5,555,Champions
13612.0,1,818.29,16.3658,444,2010-03-17 12:14:00,2010-03-17 12:14:00,0,267,0,30.0,1,1,3,113,At Risk
13613.0,5,1039.8500000000001,17.62457627118644,445,2010-02-17 12:40:00,2010-09-13 12:01:00,207,87,1,0.7211538461538461,2,4,4,244,Loyal Customers
13614.0,2,747.28,10.830144927536232,257,2010-06-06 13:42:00,2010-11-11 12:20:00,157,28,1,0.379746835443038,4,2,3,423,Potential Loyalists
13615.0,7,5854.84,17.019883720930235,2721,2010-01-28 15:43:00,2010-11-05 13:42:00,280,34,1,0.7473309608540925,4,5,5,455,Champions
13616.0,2,283.85,8.110000000000001,172,2010-01-17 14:56:00,2010-05-20 12:59:00,122,203,1,0.48780487804878053,1,2,2,122,At Risk
13617.0,5,734.57,11.659841269841271,293,2010-08-01 15:23:00,2010-10-27 14:00:00,86,43,1,1.7241379310344829,3,4,3,343,Loyal Customers
13619.0,2,224.94,4.998666666666667,79,2010-02-03 14:16:00,2010-06-13 11:39:00,129,179,1,0.46153846153846156,1,2,1,121,Lost Customers
13620.0,1,112.34,22.468,74,2010-06-29 15:02:00,2010-06-29 15:02:00,0,163,0,30.0,2,1,1,211,Lost Customers
13622.0,1,658.95,20.5921875,379,2010-01-12 13:22:00,2010-01-12 13:22:00,0,331,0,30.0,1,1,3,113,At Risk
13623.0,5,1805.32,8.76368932038835,724,2009-12-02 13:57:00,2010-11-24 13:36:00,356,15,1,0.42016806722689076,4,4,4,444,Loyal Customers
13624.0,1,462.08,21.003636363636364,820,2010-11-16 13:43:00,2010-11-16 13:43:00,0,23,0,30.0,4,1,2,412,Potential Loyalists
13625.0,1,301.26,14.345714285714285,144,2010-04-22 10:50:00,2010-04-22 10:50:00,0,231,0,30.0,1,1,2,112,Lost Customers
13626.0,1,449.81,17.9924,189,2010-11-25 16:12:00,2010-11-25 16:12:00,0,14,0,30.0,5,1,2,512,Potential Loyalists
13627.0,2,607.43,16.417027027027025,363,2010-03-09 14:03:00,2010-08-08 14:32:00,152,123,1,0.3921568627450981,2,2,3,223,Potential Loyalists
13628.0,1,310.14,19.38375,106,2010-02-01 14:44:00,2010-02-01 14:44:00,0,311,0,30.0,1,1,2,112,Lost Customers
13629.0,8,5578.5,199.23214285714286,3350,2010-02-11 17:34:00,2010-10-22 09:48:00,252,48,1,0.9486166007905138,3,5,5,355,Champions
13632.0,3,1526.88,20.358400000000003,602,2010-04-07 10:59:00,2010-11-10 12:03:00,217,29,1,0.41284403669724773,4,3,4,434,Loyal Customers
13634.0,11,3486.41,13.40926923076923,1390,2010-01-10 14:26:00,2010-11-30 11:57:00,323,9,1,1.0185185185185184,5,5,5,555,Champions
13635.0,3,1928.13,19.2813,1207,2009-12-01 09:46:00,2010-09-23 10:06:00,296,77,1,0.30303030303030304,2,3,4,234,Potential Loyalists
13639.0,1,312.93,16.47,197,2010-09-29 10:05:00,2010-09-29 10:05:00,0,71,0,30.0,2,1,2,212,At Risk
13640.0,1,405.0,101.25,108,2010-04-07 15:33:00,2010-04-07 15:33:00,0,246,0,30.0,1,1,2,112,Lost Customers
13641.0,5,1016.47,23.10159090909091,1098,2009-12-05 13:17:00,2010-03-09 07:37:00,93,275,1,1.5957446808510638,1,4,4,144,Potential Loyalists
13642.0,3,159.92,3.3316666666666666,80,2010-10-03 12:23:00,2010-10-03 12:33:00,0,67,1,90.0,3,3,1,331,Potential Loyalists
13643.0,7,1637.33,22.12608108108108,629,2009-12-08 12:48:00,2010-11-22 15:19:00,349,17,1,0.6,4,5,4,454,Champions
13646.0,2,326.25,5.625,79,2010-11-05 12:00:00,2010-11-05 12:13:00,0,34,1,60.0,4,2,2,422,Potential Loyalists
13647.0,4,1393.56,22.845245901639345,908,2010-04-15 12:55:00,2010-08-02 10:31:00,108,129,1,1.1009174311926606,2,4,4,244,Loyal Customers
13648.0,8,1764.02,16.641698113207546,960,2009-12-01 18:13:00,2010-11-04 14:46:00,337,35,1,0.7100591715976331,4,5,4,454,Champions
13649.0,5,1304.88,13.048800000000002,710,2010-06-30 16:35:00,2010-12-08 14:46:00,160,1,1,0.9316770186335405,5,4,4,544,Champions
13650.0,4,1451.66,19.100789473684213,824,2010-01-26 08:44:00,2010-11-30 13:55:00,308,9,1,0.3883495145631068,5,4,4,544,Champions
13651.0,1,132.65,16.58125,29,2010-11-23 09:44:00,2010-11-23 09:44:00,0,16,0,30.0,4,1,1,411,At Risk
13652.0,3,1475.77,15.372604166666667,992,2010-02-25 17:37:00,2010-12-06 09:21:00,283,3,1,0.31690140845070425,5,3,4,534,Loyal Customers
13653.0,1,152.2,16.91111111111111,72,2010-08-09 08:19:00,2010-08-09 08:19:00,0,122,0,30.0,2,1,1,211,Lost Customers
13654.0,5,3600.67,22.09,2580,2009-12-02 11:43:00,2010-11-24 16:41:00,357,15,1,0.41899441340782123,4,4,5,445,Champions
13655.0,4,1347.54,21.38952380952381,620,2010-04-27 09:59:00,2010-11-30 08:24:00,216,9,1,0.5529953917050692,5,4,4,544,Champions
13656.0,2,699.2,18.400000000000002,372,2010-04-23 12:50:00,2010-07-28 10:48:00,95,134,1,0.625,2,2,3,223,Potential Loyalists
13658.0,4,3386.33,26.25062015503876,1152,2010-02-05 13:17:00,2010-11-21 16:10:00,289,18,1,0.4137931034482759,4,4,5,445,Champions
13659.0,10,3321.68,19.42502923976608,1645,2010-02-17 09:05:00,2010-10-19 14:09:00,244,51,1,1.2244897959183674,3,5,5,355,Champions
13660.0,1,306.64,7.6659999999999995,136,2010-11-04 16:10:00,2010-11-04 16:10:00,0,35,0,30.0,3,1,2,312,At Risk
13661.0,1,325.24,19.131764705882354,118,2010-04-15 14:58:00,2010-04-15 14:58:00,0,238,0,30.0,1,1,2,112,Lost Customers
13662.0,8,1352.35,16.09940476190476,636,2010-02-19 13:21:00,2010-11-19 10:58:00,272,20,1,0.8791208791208791,4,5,4,454,Champions
13663.0,4,1858.04,21.605116279069765,802,2010-03-03 10:11:00,2010-11-24 13:55:00,266,15,1,0.449438202247191,4,4,4,444,Loyal Customers
13665.0,3,1711.66,16.147735849056605,1652,2010-07-23 13:29:00,2010-11-18 13:06:00,117,21,1,0.7627118644067797,4,3,4,434,Loyal Customers
13666.0,2,43.25,6.178571428571429,13,2009-12-04 10:48:00,2010-10-15 15:46:00,315,55,1,0.189873417721519,3,2,1,321,At Risk
13668.0,14,6638.650000000001,22.65750853242321,2374,2009-12-11 14:28:00,2010-11-21 11:52:00,344,18,1,1.2173913043478262,4,5,5,455,Champions
13669.0,1,195.0,39.0,156,2010-10-28 15:05:00,2010-10-28 15:05:00,0,42,0,30.0,3,1,1,311,At Risk
13671.0,1,172.6,2.696875,95,2010-11-10 10:50:00,2010-11-10 10:50:00,0,29,0,30.0,4,1,1,411,At Risk
13672.0,1,233.53,19.460833333333333,81,2009-12-09 11:40:00,2009-12-09 11:40:00,0,365,0,30.0,1,1,1,111,Lost Customers
13674.0,1,240.68,17.19142857142857,102,2010-10-03 10:41:00,2010-10-03 10:41:00,0,67,0,30.0,3,1,1,311,At Risk
13676.0,2,243.9,18.76153846153846,104,2010-03-30 16:53:00,2010-06-18 17:30:00,80,174,1,0.7407407407407407,2,2,1,221,At Risk
13677.0,2,551.24,5.200377358490566,217,2010-07-07 17:25:00,2010-10-31 11:32:00,115,39,1,0.5172413793103449,3,2,3,323,Potential Loyalists
